Timestamp,speed_kmph,accel_x,accel_y,brake_pressure,steering_angle,throttle,lane_deviation,phone_usage,headway_distance,reaction_time,behavior_label
6.38,65.85934517,0.785672753,0.06760193462,17.6515176,-2.109604103,35.56217398,0.08471732691,0,47.23142244,0.9669003784,Safe
6.39,44.45417501,0.652787608,-0.004518447548,32.8164652,11.21478133,54.06891054,0.6331668328,1,10.62425802,1.727682661,Distracted
6.4,65.11580968,0.3778318221,0.08610897492,24.1247411,2.577934227,38.6817574,0.1181609745,0,32.57055378,0.751558347,Safe
6.41,48.91267226,1,0.6640500089,22.13857462,14.30857134,64.28904672,0.9208618895,1,18.07848852,1.408591939,Distracted
6.42,64.90123006,0.5759535272,0.05159771207,4.917204933,-1.551538527,27.12449916,0.2978889559,0,40.02363711,0.9088239585,Safe
6.43,47.10908638,0.3520113533,0.1060784581,16.55881529,-2.274021459,28.46368662,0.1271839081,0,36.646298,0.9859472099,Safe
6.44,48.60972115,0.7149923855,0.08198457758,7.437265959,-3.472770133,23.56730306,0.1824427528,0,28.41827667,0.8040925715,Safe
6.45,67.56596682,1,0.870856677,70.11999655,-38.73214857,92.49193675,0.4302912085,0,13.2477928,0.5003643527,Aggressive
6.46,44.7408234,0.990827747,0.6704438809,50.22630899,-5.696259389,63.425879,1.305842623,1,24.37133568,1.531218944,Distracted
6.47,50.75741365,0.2403936261,0.1650618875,18.07776726,-5.025680816,30.69225421,0.1898096316,0,40.33782712,0.8846111287,Safe
6.48,55.02801697,0.2564363671,0.441945241,39.40506972,12.7480163,64.23239338,0.8685852322,1,22.2619193,1.639536868,Distracted
6.49,68.70169129,0.260159135,0.1223848133,4.797188743,-2.275114196,29.40216684,0.2156266242,0,28.73579755,0.8740529109,Safe
6.5,71.97849448,1,0.5081337892,70.41609705,2.527347852,74.16707848,0.5876785599,0,17.0573916,0.6680139657,Aggressive
6.51,57.56766547,0.4467294095,0.06855666473,10.99660501,0.6764860722,22.31676849,0.2682213742,0,37.72683149,0.7868161409,Safe
6.52,55.18133512,1,0.5389811426,31.58642836,-23.30449893,59.40665903,1.497216084,1,19.3952471,1.457033266,Distracted
6.53,65.7261047,1,0.6251608261,69.30075841,-20.02939322,67.15194482,0.1878078819,0,16.58103488,0.5431012003,Aggressive
6.54,91.86195284,1,0.6400208101,48.04204342,27.22403549,81.09929949,0.5899524891,0,13.40876612,0.4094354258,Aggressive
6.55,51.56615911,0.5554394734,0.07622627898,18.92622599,1.243534451,26.58267625,0.1058923944,0,34.98604883,0.7795272487,Safe
6.56,49.59179186,0.9223907831,0.6314093922,49.82233156,-1.866492601,68.13883619,1.513537046,1,15.02658382,1.214023714,Distracted
6.57,52.44074178,0.7781667096,0.115940417,10.63270376,-0.1046051869,38.12216302,0.08905444446,0,25.4042385,0.8775006462,Safe
6.58,58.4900275,0.3252094332,0.6337825281,50.67010349,-5.6787114,42.16114594,0.8298773807,1,10.00254485,1.969525554,Distracted
6.59,56.45093801,0.3820422937,0.1447640173,0.2765130859,3.894971524,40.20134745,0.2580394002,0,37.65811015,0.9145323589,Safe
6.6,64.2227206,1,0.3499543846,90.55584537,-4.118251376,60.50447694,0.7346882814,0,13.69637259,0.5787446786,Aggressive
6.61,59.70155921,0.759666898,0.04562609159,12.46465718,1.146594584,32.22306958,0.0654250896,0,34.75095694,0.9429261152,Safe
6.62,31.6971422,0.6856075591,0.6786675503,22.37968937,0.08807451259,62.53521873,0.9648655967,1,18.81815557,1.898757894,Distracted
6.63,104.4621016,1,0.2968534815,57.80148433,20.88178976,80.00790629,0.5554248393,0,12.06785685,0.685042038,Aggressive
6.64,47.9357233,0.5381670596,0.1172248893,11.66373521,4.283004233,47.95391606,0.1139919446,0,28.96334262,0.8397465968,Safe
6.65,56.49163452,0.3414958523,0.09426317793,0.6337685854,-3.859095389,25.1988296,0.3661301731,0,28.91092607,0.7750728694,Safe
6.66,67.94237617,1,0.4645633077,54.69443037,5.757432023,91.11520391,0.4278160439,0,7.485870515,0.4692964136,Aggressive
6.67,103.8541056,1,0.9747780823,76.01377375,-20.88417348,68.24339625,0.4714765963,0,7.227412384,0.646628959,Aggressive
6.68,64.38012335,0.05674824264,0.5961744599,27.96858205,13.82540909,67.30587424,1.405308958,1,15.20852016,1.869523318,Distracted
6.69,75.90750301,1,0.4232586729,44.28070588,5.305968403,98.27381753,0.4489602865,0,19.61976671,0.4617437117,Aggressive
6.7,43.12081625,0.2266242603,0.08876172991,9.193983772,6.039046542,42.00843142,0.1683349971,0,44.23262234,0.7033093793,Safe
6.71,50.43812049,1,0.4620587519,52.65139582,-2.16258117,46.49749343,0.8657794594,1,11.87250086,1.718734287,Distracted
6.72,34.83612037,1,0.1111773913,28.45933392,12.50789434,34.53103826,0.8200889069,1,14.62238596,1.432848381,Distracted
6.73,55.22366129,0.2908328796,0.08090585666,10.29981062,0.2560974231,43.48406376,0.3062654645,0,41.1199733,0.9298256092,Safe
6.74,67.13860134,0.6625674454,0.0731319464,5.085943826,3.003570816,26.47179319,0.187885515,0,45.98378296,0.9010422735,Safe
6.75,71.5025354,1,0.5671956948,83.20988141,7.74328652,63.6383974,0.2321702035,0,7.934566984,0.4319123319,Aggressive
6.76,89.84099824,1,-0.04061671859,59.89035852,15.61323579,88.3074556,0.7619451551,0,5.223431816,0.6177330538,Aggressive
6.77,76.2263073,1,0.8738313888,54.13704405,10.38030495,64.93716213,0.4059816891,0,6.768313016,0.5642363158,Aggressive
6.78,68.10591839,1,0.7184654683,70.83892669,-19.46438023,85.58900983,0.3017172512,0,17.04816229,0.4958410832,Aggressive
6.79,90.31479349,1,0.8542959793,94.9330225,-4.779888872,92.3581227,0.6895652787,0,12.7492796,0.4836254115,Aggressive
6.8,47.49858627,0.6774205324,0.1683915214,5.69811813,2.204963441,35.51822869,0.2623178486,0,37.78969406,0.8707519083,Safe
6.81,42.62137381,1,0.6011172473,48.74252232,17.04047638,58.5593313,0.6522112335,1,19.05920574,1.310794726,Distracted
6.82,58.78104277,-0.04087832632,0.06850577238,1.87239605,-3.575316103,35.14734354,0.1390099237,0,44.21867828,0.7185839556,Safe
6.83,39.4152465,0.9693464117,0.2304554241,52.01481097,2.018610269,55.50254842,1.296526191,1,10.32391967,1.302149878,Distracted
6.84,64.73216235,1,1.144660609,96.13144604,-29.79219401,99.80911491,0.472422973,0,7.501543432,0.4948599682,Aggressive
6.85,65.61422195,1,0.7836368116,71.13171991,3.560569,67.37158063,0.3868813743,0,7.691558141,0.4898420731,Aggressive
6.86,48.44366386,0.3337927564,0.6973516918,22.1961169,20.86661934,54.03290113,0.6729863096,1,19.96914001,1.738886171,Distracted
6.87,53.7547751,1,0.2036916597,30.34120323,-4.433774179,44.39925424,0.9684590237,1,28.17441835,1.686138928,Distracted
6.88,64.30241149,1,0.7879543067,65.5872836,6.431304892,87.490385,0.3669893462,0,15.53239146,0.6549629851,Aggressive
6.89,73.93696262,1,0.575650037,98.7579693,22.82980447,70.96365901,0.5401275842,0,11.24947774,0.5599175162,Aggressive
6.9,56.16387144,0.948092042,0.7171259817,45.40800422,-12.34554529,58.6550454,1.069256345,1,19.99021887,1.241388998,Distracted
6.91,44.28874975,0.696080599,0.07751336022,16.62111365,1.13976369,33.79846246,0.07103048441,0,35.83909921,0.929883357,Safe
6.92,50.13771263,0.466169027,0.1810053575,22.49711719,-3.657699239,27.52290413,0.2427203878,0,31.61333826,0.8032150271,Safe
6.93,43.36036427,0.6160226746,0.1830469409,20.23060478,7.145586027,26.89714267,0.2550253806,0,43.1781211,0.9926031424,Safe
6.94,73.09058631,0.8157041908,0.2748031256,58.8395351,-10.09585551,63.2921245,1.013273,1,18.17478567,1.640426836,Distracted
6.95,67.32916224,0.5699934114,0.4732783506,40.74093461,-4.556209187,33.7058308,1.229823651,1,12.53684904,1.414078917,Distracted
6.96,42.23338685,0.6749270699,0.1420514371,17.36000693,8.577269168,48.91408671,0.3573488085,0,43.77278817,0.8966023888,Safe
6.97,53.16336656,0.6208872,0.0678028416,11.87670125,2.942747327,40.8553924,0.1036988846,0,39.55470561,0.9915880086,Safe
6.98,58.25203477,0.4419073649,0.2199688603,24.75272284,4.1494595,49.55047035,0.1545266113,0,34.90368845,0.981187984,Safe
6.99,65.69238435,0.2464646446,0.04025150524,11.92902382,-3.579384088,45.26338316,0.06056143136,0,46.49404007,0.8883377435,Safe
7,56.68813624,0.3627443189,0.1110878873,12.67520951,-4.177401968,34.81005982,0.2189599877,0,35.78300646,0.8233318367,Safe
7.01,49.01469395,0.9084477802,0.2089298962,6.561408804,-6.80531282,20.63734902,0.3207452634,0,36.90952661,0.9627296832,Safe
7.02,57.76576937,1,0.2539215116,73.13790078,-4.954788006,73.60085451,0.3285912128,0,13.78054311,0.5717105207,Aggressive
7.03,77.4686258,1,0.354048684,59.97935022,18.68832516,80.55598087,0.5692937583,0,6.40564685,0.6632916534,Aggressive
7.04,71.19280518,1,0.508379265,96.42040141,-4.577741311,73.98802743,0.7685513299,0,12.85558407,0.445899285,Aggressive
7.05,62.70318024,1,0.6720750261,41.2927133,-4.742493925,80.37169639,0.2084056217,0,10.9556483,0.4678528969,Aggressive
7.06,65.75006971,0.2563276488,0.1055613129,13.70905847,2.194142071,37.01883922,0.09123401406,0,44.95092392,0.8393198296,Safe
7.07,87.15604158,1,0.5102592624,64.47846132,-5.718303748,99.64867977,0.5254912134,0,11.71028818,0.5509120717,Aggressive
7.08,63.81958847,1,0.4135580952,74.56033658,-4.333027593,66.42396881,0.5645739181,0,16.6805745,0.5915978243,Aggressive
7.09,47.88625751,1,0.01981267105,28.84780453,7.666041431,34.12583139,0.8862572691,1,19.30327523,1.861569474,Distracted
7.1,37.72392532,0.5255526511,0.4274399439,53.96559402,0.2417127995,46.75788495,1.484215518,1,18.46218185,1.692965987,Distracted
7.11,55.47161841,0.9648765623,0.5870417713,28.18532358,16.16236637,39.24150013,1.13862304,1,21.16272211,1.780304844,Distracted
7.12,57.77568238,0.6527890727,0.09775402309,9.871024994,9.179562001,33.88812001,0.03214988115,0,29.21504228,0.7055666617,Safe
7.13,52.8992165,0.751572957,0.4592829854,45.97397519,-17.73916264,68.44339211,1.346963424,1,13.3145075,1.66741036,Distracted
7.14,60.73287341,0.7696403435,0.4721027975,41.05961754,-22.4512464,47.05410529,0.9227071254,1,29.35649842,1.339443915,Distracted
7.15,46.49169483,0.6550206814,0.1240268164,16.0314061,-5.209012749,42.55351189,0.1743556952,0,35.44921411,0.8405501564,Safe
7.16,77.3781128,1,-0.05662270599,73.47826871,31.00584148,91.06828408,0.3711352009,0,5.907366428,0.5260873755,Aggressive
7.17,69.6379495,0.403668472,0.05256377578,10.91466819,0.8017027231,40.21635497,0.1818913641,0,33.87955739,0.8081823513,Safe
7.18,44.45903844,0.6954494262,0.4135100415,29.55237024,-19.34734876,43.74562727,0.4058672822,1,18.80599913,1.713895786,Distracted
7.19,45.31496714,0.8739353867,0.5314214399,25.37079767,-15.08067961,59.3574925,0.5123998076,1,27.10401408,1.489287456,Distracted
7.2,68.0944698,0.7645676735,0.136189437,13.27841326,0.1562481989,45.77714069,0.2161176134,0,29.55945956,0.8692375205,Safe
7.21,84.55466609,1,0.7199429938,41.32426128,-20.19928694,66.04966305,0.6743612007,0,13.19964177,0.40846624,Aggressive
7.22,45.18435798,0.2738895929,0.1867579704,9.561403384,8.076448848,43.06054174,0.3688104339,0,46.9504012,0.8970775282,Safe
7.23,48.53557257,0.4499184013,0.07508385135,1.141893464,3.370123554,32.28684081,0.02371837778,0,32.05677668,0.7825567217,Safe
7.24,50.80358387,0.8590071968,0.1134455436,3.753757443,0.4617255117,39.87091412,0.3297109072,0,42.98253299,0.8429594071,Safe
7.25,63.85165722,0.4508303365,0.0331162907,13.93795662,3.060858093,48.70665328,0.1757624542,0,32.28784646,0.7703217233,Safe
7.26,84.83007007,1,0.5799322271,61.18923653,-23.13439292,93.99278558,0.3954473727,0,14.88625348,0.6490880023,Aggressive
7.27,54.07206879,1,0.7315188454,48.6626613,-1.719424369,93.73281309,0.5815566873,0,8.964677827,0.5862355105,Aggressive
7.28,50.18376451,0.8026869931,0.3371126092,25.65363753,0.1916464117,36.37187614,1.333009343,1,22.14988028,1.402357516,Distracted
7.29,58.41485825,0.5217877077,0.08840508863,15.19083732,6.753346708,31.74061479,0.3733721377,0,45.94782855,0.7183652425,Safe
7.3,59.60352661,0.4969550748,0.1541584011,23.42959986,1.406765117,22.59726077,0.1495650177,0,40.4194267,0.7185187655,Safe
7.31,62.11407913,0.1511484639,0.1268607819,10.0914929,-4.188651171,48.48716887,0.05676466441,0,42.98682803,0.9516263734,Safe
7.32,57.85356878,0.7003737615,0.08858435676,13.85448116,2.649388032,21.14873277,0.3505748882,0,30.32862471,0.7236290722,Safe
7.33,40.83380462,0.7017504143,0.05222406158,18.70586229,-1.182602577,38.04660949,0.09200677181,0,39.83629348,0.9335791839,Safe
7.34,65.03795782,1,0.4337491375,78.44460503,-8.14735721,65.27945939,0.3138604796,0,17.89163928,0.4126418774,Aggressive
7.35,68.71302586,1,1.155247507,68.20116523,0.542611606,62.87661701,0.3142713661,0,5.208262495,0.6549884218,Aggressive
7.36,65.28723937,0.8558897185,0.01497527807,5.659760086,0.1512241384,36.48597372,0.2802591364,0,47.85679628,0.7032484902,Safe
7.37,68.19345373,0.2969074748,0.1938070104,7.570739022,5.727526965,41.87482637,0.1147987007,0,45.47296051,0.9286541285,Safe
7.38,46.3729542,0.2976576517,0.760476421,51.63575806,7.674471628,41.99386151,1.546072257,1,17.27598286,1.941046877,Distracted
7.39,52.36028446,0.5395739159,0.1379441948,18.97477752,-6.147738975,28.22631635,0.02703346645,0,25.11412308,0.8729539319,Safe
7.4,106.5840097,1,0.1862176967,89.96953786,-14.0483932,63.24210943,1.261929622,0,5.647417497,0.5370012165,Aggressive
7.41,51.61352694,0.7829248421,0.3269821179,47.84489357,-13.23732482,44.00580806,1.249117407,1,17.02937035,1.280678335,Distracted
7.42,50.53686192,0.4448108448,0.1229516952,15.71932798,-0.5827170298,28.7882634,0.1529799553,0,30.71547741,0.8934170469,Safe
7.43,66.39702186,0.347682427,0.08469930228,1.741146694,2.950023806,42.26603027,0.4540391098,0,37.74338775,0.826733737,Safe
7.44,61.7186343,0.4763333136,0.06404191524,4.862104414,0.7178909353,27.11645051,0.2220133908,0,47.47341192,0.7528588756,Safe
7.45,46.17399529,1,0.6080956447,56.1128459,2.987290828,32.73307169,1.288380341,1,10.0467591,1.599790737,Distracted
7.46,62.87000513,1,0.9273378453,45.54562519,0.2641602053,68.01622538,0.1916136244,0,12.9283516,0.5037646477,Aggressive
7.47,59.80093164,0.495716341,0.07329391792,20.30113096,5.632288786,47.68747231,0.2140556403,0,30.2841661,0.711918746,Safe
7.48,73.77905526,1,0.4855760862,60.85794935,0.3311646438,82.61561315,0.8985814472,0,7.373246208,0.403277451,Aggressive
7.49,48.90798702,0.7433625734,0.1076505024,0.4630290848,7.336578767,34.25826775,0.2779745357,0,31.95663728,0.8917461504,Safe
7.5,59.45623698,0.8488020468,0.05019775299,4.505841295,6.110970901,35.31186868,0.08684946986,0,30.0474014,0.8224493995,Safe
7.51,44.23812045,0.327848153,0.03646876896,16.18203694,-5.084687152,26.15535451,0.0850172017,0,32.61886946,0.7892444493,Safe
7.52,70.59712149,1,1.208280953,45.70598134,4.803242957,90.00971818,0.8147555907,0,7.307799173,0.4815572801,Aggressive
7.53,85.03421624,1,1.278889263,99.45179256,-7.973985051,80.71980417,0.2095015595,0,10.8321961,0.4613906672,Aggressive
7.54,68.3369278,0.7984313455,0.1417841308,24.57082157,-4.471126943,23.88293917,0.2292794017,0,46.26027982,0.7000140609,Safe
7.55,78.72021495,1,0.2016772356,88.11223981,4.637827384,60.815487,0.5381716873,0,9.780095436,0.6809924802,Aggressive
7.56,34.67258975,0.3968543144,0.2751169832,46.8798395,-2.738531293,44.9612448,1.394448248,1,13.06858183,1.375637912,Distracted
7.57,81.58993792,1,-0.008189620424,65.75998689,-19.60029639,69.69038392,0.3810162458,0,11.87392457,0.6515283154,Aggressive
7.58,38.97407831,1,-0.06909819563,34.32695036,-21.5643538,58.08301047,0.7800564875,1,26.15776699,1.636166492,Distracted
7.59,52.55701011,0.05647069586,0.06109955438,8.823968186,-5.69655836,47.3821542,0.1716978394,0,42.43720141,0.8168083493,Safe
7.6,73.48070993,1,0.5731580299,84.85733998,22.73086803,80.09565712,0.04037835421,0,5.529513451,0.6531018479,Aggressive
7.61,64.63167172,0.4351855632,0.02294834654,15.83134304,6.003209746,28.613119,0.2561930693,0,44.25840304,0.8320553442,Safe
7.62,97.76859744,1,0.6226115926,76.37232356,8.756047882,96.05404644,0.477320456,0,18.17196994,0.6488313292,Aggressive
7.63,67.66612539,1,0.7230160767,43.49121812,0.9861972087,94.0330153,0.4904056135,0,11.75654074,0.6602515856,Aggressive
7.64,71.04143752,1,0.6186505798,79.62497902,-24.35748834,71.7598243,0.3927856659,0,14.18029659,0.6731998159,Aggressive
7.65,58.78740784,0.2844070608,0.08536983246,16.80092725,-0.809384197,33.39066044,0.3323766565,0,43.88197748,0.8500355839,Safe
7.66,28.87583442,1,0.7097876782,52.02440577,8.302547292,66.00171809,1.126545526,1,27.10506025,1.791221687,Distracted
7.67,57.98845517,0.6822037242,0.1730608984,31.39399364,-2.228327846,37.88746323,1.312121811,1,17.05249694,1.429702686,Distracted
7.68,44.81842007,0.7320804191,0.4732850881,37.6227052,17.16851736,33.40635874,1.534504014,1,20.804204,1.51323844,Distracted
7.69,84.81513523,1,0.502541297,61.66927529,-0.3533471451,99.10697578,0.5171826854,0,14.15378074,0.6644543754,Aggressive
7.7,71.03946675,1,0.5257442742,60.34283869,-6.218518909,74.55549296,0.483543625,0,8.966278157,0.5664611686,Aggressive
7.71,78.74701594,1,0.5178334136,77.9300689,-10.9886812,75.85882622,0.4396979552,0,13.80788926,0.4916992735,Aggressive
7.72,49.58403889,0.6800797177,0.122561266,8.108234434,4.50811688,38.0945036,0.3688442156,0,42.06331149,0.8726077519,Safe
7.73,54.27815755,0.584507085,0.07439309842,18.19678004,-8.302014096,27.73753455,0.1304042974,0,41.30954219,0.7491830049,Safe
7.74,47.17326454,0.6844358521,0.07412477046,24.45446403,0.7891289338,49.37829643,0.2569492328,0,35.01806646,0.8567462332,Safe
7.75,74.68686393,0.7954868295,0.3912474596,44.67946596,19.63037178,88.97117945,0.3511060222,0,11.96479773,0.4630615405,Aggressive
7.76,54.31345791,0.6570364084,0.169604243,23.21047386,6.249271609,34.13735718,0.2523487141,0,43.1801441,0.9996947179,Safe
7.77,42.54524085,0.2177876623,0.0995023856,1.555460055,0.06012340594,37.46924327,0.4225714806,0,36.7026222,0.7425809057,Safe
7.78,56.7995532,0.6517045082,0.1222664081,3.454319632,-5.437761352,23.19072292,0.1635895791,0,41.20421346,0.9902609429,Safe
7.79,59.54249824,1,0.4952613432,56.90912572,11.86529796,85.92076692,0.579508551,0,19.44126295,0.4737485461,Aggressive
7.8,81.64184874,1,0.2821799138,92.44690213,-5.207610132,83.66132105,0.205932909,0,11.4002365,0.4797924114,Aggressive
7.81,71.08575763,1,0.8637293223,70.59548997,-14.17723713,62.80639495,0.6568982943,0,9.222021551,0.588173828,Aggressive
7.82,34.48344607,1,0.2756056196,43.90498465,-8.512524383,55.30368259,0.3161690544,1,25.3839392,1.380048049,Distracted
7.83,38.35291248,0.6121850999,0.1186751123,39.17684267,4.660146702,68.12796424,0.8407111168,1,12.82336881,1.631233237,Distracted
7.84,64.50701836,1,0.8774099966,60.03705157,-11.43641868,79.19757091,0.8759476368,0,15.88078058,0.5928335939,Aggressive
7.85,57.12812946,0.3979584392,0.1669756238,24.74464438,13.36901554,38.54602464,0.3494624986,0,45.60489888,0.936248214,Safe
7.86,65.73648038,1,0.349261543,27.01740719,-20.30127402,49.54888346,1.09044411,1,17.69509406,1.773534964,Distracted
7.87,82.36052668,1,1.129196884,70.18909811,-32.11654049,93.15428442,0.4036967515,0,11.23417254,0.4742478369,Aggressive
7.88,79.01413544,1,0.7724894051,58.23417082,-0.6536689432,82.5679672,0.02053038459,0,9.942290012,0.4444552294,Aggressive
7.89,42.17002999,0.4066759012,0.5558862811,45.26703187,7.406620857,63.24711207,0.546297289,0,8.105466981,0.6563597169,Aggressive
7.9,57.13213407,0.8518243479,0.4491764678,29.15604087,10.84089974,68.85191073,1.10482224,1,21.89022738,1.815058753,Distracted
7.91,76.42818641,1,0.5113981976,80.04063534,2.466509381,62.41357763,0.276589994,0,19.92229688,0.5986840201,Aggressive
7.92,55.56483427,1,0.7426623604,52.08247141,0.5305692369,56.27304071,1.472058211,1,11.6802938,1.206918643,Distracted
7.93,78.45798025,1,1.003553746,54.23153947,-11.7569185,84.61584676,0.4840011704,0,6.224390179,0.6890996008,Aggressive
7.94,53.5980531,0.3382411763,0.006786508137,22.51955,11.22341128,47.19591896,0.1560317991,0,42.93247879,0.8185865383,Safe
7.95,49.24654293,0.5077571251,0.1863571176,57.19109532,19.54837458,34.83647056,1.225314755,1,22.48762293,1.215548201,Distracted
7.96,66.52076003,1,0.7516551589,78.49706616,30.71873501,97.67725115,0.5549259767,0,11.81449857,0.6529695127,Aggressive
7.97,49.39610973,0.8522642275,0.6376324538,54.7690045,-11.83229627,69.37595932,1.013149949,1,16.50125314,1.852964035,Distracted
7.98,61.73458534,0.6075682147,0.05243661559,0.2626696058,0.877441436,29.99511801,0.003971636715,0,42.3496813,0.8568128616,Safe
7.99,55.45422958,0.5355010609,0.08212785768,4.751908683,5.649851929,21.51372946,0.2146068157,0,27.95642716,0.9315262653,Safe
8,57.65925149,0.08059844052,0.3148558969,45.12471735,-12.79186577,64.01189438,1.189685054,1,29.61499865,1.275206449,Distracted
8.01,43.68800708,1,0.2176573575,48.92381723,-5.893870692,49.46099141,0.5513164017,1,28.85008522,1.934183139,Distracted
8.02,48.17122582,0.4934066563,0.04692713339,1.89679841,4.879129549,25.09357944,0.1456514284,0,46.53308823,0.8609507673,Safe
8.03,64.0174806,0.505856328,0.1108645255,6.591689383,7.363847144,41.04138837,0.07407927027,0,47.15830557,0.9726506117,Safe
8.04,64.05216583,1,0.7163336004,74.97593813,11.20511981,77.48198395,0.5227938421,0,14.5165414,0.5152998405,Aggressive
8.05,87.79552105,1,0.9586992533,96.67172947,12.31015439,75.29362791,0.4170642188,0,17.78843238,0.4422516374,Aggressive
8.06,62.06885429,0.2267603325,0.04592933096,5.168666144,1.679236324,38.64888734,0.1617182519,0,45.88113869,0.7981274518,Safe
8.07,72.99622231,1,0.4071378383,83.30899716,12.55484263,79.46589286,0.8347474305,0,10.26692102,0.4798888666,Aggressive
8.08,62.89089992,0.3049448062,0.4796024415,37.4861623,2.983877449,57.38476801,1.278349774,1,23.01072132,1.855932871,Distracted
8.09,56.68956738,1,0.2907529898,31.51155616,7.400186225,30.91260526,1.088744538,1,11.73793715,1.231761255,Distracted
8.1,53.18940396,0.01327059931,0.5782629061,48.81371396,-3.705701734,64.23630231,0.6874529679,1,20.59682592,1.259213907,Distracted
8.11,59.01787776,0.1755358773,0.09433226029,6.622679837,0.6577582009,22.2917995,0.04147539893,0,31.08614085,0.9972175166,Safe
8.12,63.32072126,0.5489411995,0.1702942695,2.061715833,-7.863872898,44.30243589,0.09260557085,0,40.62195769,0.9332202426,Safe
8.13,54.940575,0.9658272097,0.4285107151,32.36394034,0.5218573587,40.05496418,0.9199887486,1,18.33845323,1.209537124,Distracted
8.14,42.90407689,0.6461580663,0.1060059246,6.573114564,8.756307448,35.1025846,0.07341640906,0,39.81990623,0.8914740334,Safe
8.15,62.7204081,0.7468889274,0.1227201599,11.77810714,-4.296386999,49.33395441,0.1125141113,0,47.75129432,0.7691138847,Safe
8.16,64.35987008,0.7993700447,0.3215786112,32.43321848,11.81021858,59.33774804,0.7972901532,1,24.89883795,1.939055731,Distracted
8.17,54.50901825,0.639991496,0.5890290238,52.00401425,6.525677154,34.85355198,0.9170722084,1,19.48227491,1.370921566,Distracted
8.18,85.64482765,1,0.5047564025,70.35537347,10.80196873,61.91115849,0.5154098363,0,9.784126631,0.5314491746,Aggressive
8.19,63.21753248,0.4966397368,0.1321053879,6.496990661,-6.436892966,25.70719651,0.424061212,0,31.21394268,0.790207356,Safe
8.2,87.4011849,1,0.1916385879,99.23159382,6.514823391,75.78429978,0.2830663335,0,9.795872742,0.4399070929,Aggressive
8.21,38.29077143,0.3503075414,0.4323200435,26.92143127,0.1419390659,65.07344878,1.473432349,1,25.98384226,1.756056011,Distracted
8.22,46.80459912,0.4788004697,0.5105535072,38.64351029,-14.46168739,45.26041906,1.331866685,1,12.91618667,1.547584122,Distracted
8.23,47.14662324,0.2754579366,0.1668908394,49.41352643,3.802888791,45.90953581,1.678466584,1,25.47936605,1.536498321,Distracted
8.24,50.74832158,0.3772347622,0.1575221034,56.98040078,-6.957850012,55.32824139,1.309020818,1,11.69298312,1.885382022,Distracted
8.25,54.29322987,1,1.250681819,79.36970856,-2.248292852,62.91805358,0.3706844392,0,7.96220661,0.5662023564,Aggressive
8.26,91.50899088,1,-0.3915459462,84.01246416,-1.173651466,99.70749809,0.4411480845,0,13.75652361,0.6218314493,Aggressive
8.27,56.08684721,0.4127473936,0.152405838,15.30522658,-2.038635086,29.37217693,0.1688779102,0,37.85958116,0.8766278391,Safe
8.28,71.91484289,1,1.122857909,50.81552489,-14.22496352,86.60091435,0.3035159961,0,17.84530058,0.4410652242,Aggressive
8.29,102.0788176,1,-0.08349407767,45.97943915,8.295334709,92.25723346,0.3820831091,0,16.51428863,0.4227483722,Aggressive
8.3,80,0.4572790229,0.1212197542,24.15664892,3.188538263,32.16007998,0.4255447818,0,36.33281129,0.8258846139,Safe
8.31,53.95843574,0.5032881857,0.05510345533,3.239613428,3.15339931,30.11053436,0.1648392572,0,30.74597489,0.7025393265,Safe
8.32,92.15721694,1,-0.1041433792,54.04587592,-6.484260686,71.01946254,0.7343570334,0,18.08974448,0.6635084866,Aggressive
8.33,50.28287977,0.3200394022,1.062754201,36.11471144,14.53099506,58.94068304,0.9149883353,1,25.39746751,1.661135884,Distracted
8.34,51.42198763,0.4200099773,0.009037529597,26.55380543,3.891550164,38.3291742,1.218683184,1,12.46489428,1.632219253,Distracted
8.35,64.55836514,1,0.6456180966,59.92398505,0.3161557894,65.51271038,0.6907395222,1,18.90043412,1.225731558,Distracted
8.36,51.92722179,1,0.2825979112,51.50094107,1.069127472,32.24271557,1.316774644,1,24.54581065,1.886045078,Distracted
8.37,81.13247607,1,-0.1348022275,55.76022038,-6.735452322,87.67227185,0.4590225292,0,12.87365429,0.6390092147,Aggressive
8.38,62.54937095,0.4953960409,0.1060589926,14.45852552,6.353385703,44.20890876,0.3733312834,0,38.51939527,0.8498885334,Safe
8.39,71.81803917,1,0.562552801,44.91495947,-1.616017945,66.41105885,0.4988220308,0,16.3768862,0.4897915507,Aggressive
8.4,80.11913742,1,1.251648817,41.54743673,35.54724874,65.911835,0.4900789158,0,10.75864266,0.4828706324,Aggressive
8.41,67.22385259,0.4908578491,0.07807377472,18.96388071,10.25751735,35.50029178,0.2624953698,0,49.79686362,0.7163864609,Safe
8.42,66.10187818,1,0.6996313355,78.20766919,-2.436610762,87.89767977,0.4787281363,0,19.24378087,0.6365524131,Aggressive
8.43,53.28433838,0.5232719724,0.1374821612,6.483467047,6.972952177,39.99911647,0.1779851512,0,37.36956061,0.7771949677,Safe
8.44,63.90958257,0.4859725477,0.05634877852,13.4965254,-9.267961439,23.92095966,0.003289895994,0,31.41663883,0.8730504964,Safe
8.45,70.82440432,1,0.7828454272,61.10541177,27.03650134,91.77236899,0.6078572405,0,12.73775466,0.5936105594,Aggressive
